data_pubblicazione,data_validita_inizio,data_validita_fine,zona_codice,avviso_criticita,avviso_idrogeologico,avviso_temporali,avviso_idraulico
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Cala-6,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Cala-7,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Cala-8,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Camp-1,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Camp-2,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Camp-3,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Camp-4,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Camp-5,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Camp-6,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Camp-7,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Camp-8,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Emil-A1,Moderata per rischio idraulico / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Emil-A2,Moderata per rischio idraulico / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Emil-B1,Moderata per rischio idraulico / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Emil-B2,Moderata per rischio idraulico / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Emil-C1,Moderata per rischio idraulico / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Emil-C2,Moderata per rischio idraulico / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Emil-D1,Moderata per rischio idraulico / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Emil-D2,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Emil-D3,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Emil-E1,Moderata per rischio idraulico / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Emil-E2,Moderata per rischio idraulico / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Emil-F1,Moderata per rischio idraulico / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Emil-F2,Moderata per rischio idraulico / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Emil-F3,Moderata per rischio idraulico / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Emil-G1,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Emil-G2,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Emil-H1,Ordinaria per rischio idraulico / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Emil-H2,Ordinaria per rischio idraulico / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Friu-A,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Friu-B,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Friu-C,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Friu-D,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Lazi-A,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Lazi-B,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Lazi-C,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Lazi-D,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Lazi-E,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Lazi-F,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Lazi-G,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Ligu-A,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Ligu-B,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Ligu-C,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Ligu-D,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Ligu-E,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Lomb-01,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Lomb-02,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Lomb-03,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Lomb-04,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Lomb-05,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Lomb-06,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Lomb-07,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Lomb-08,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Lomb-09,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Lomb-10,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Lomb-11,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Lomb-12,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Lomb-13,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Lomb-14,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Lomb-15,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2022-12-15T14:27:59+01:00,2022-12-16T00:00:00+01:00,2022-12-16T23:59:59+01:00,Lomb-16,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
